listing_id,host_name,last_review,description,room_type,price/usd,boroughs,neighbourhood
89621,Marylyn,2019-06-28,"WONDERFUL, COMFORTABLE STUDIO",Entire home/apt,90,Brooklyn,Bedford-Stuyvesant
93313,Nathalie,2019-06-23,MAISON DES SIRENES 2,Entire home/apt,120,Brooklyn,Bedford-Stuyvesant
94035,Savannah,2019-07-06,"Modern, Safe, Clean, Bright Room in Astoria for 2",Private room,80,Queens,Astoria
94477,Jason,2019-07-05,The Vernon On Greene,Entire home/apt,175,Brooklyn,Bedford-Stuyvesant
94783,Keishera,2019-06-21,"Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",Entire home/apt,120,Brooklyn,Crown Heights
96471,Sahr,2019-06-07,"The Brooklyn Waverly, One Bedroom",Private room,165,Brooklyn,Clinton Hill
99070,Liz And Melissa,2019-05-26,Comfortable Cozy Space in El Barrio,Shared room,65,Manhattan,East Harlem
99085,Wanda,2019-05-01,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,Entire home/apt,123,Brooklyn,Fort Greene
100002,Giorgio,2019-06-17,"MANHATTAN Neat, Nice, Bright ROOM",Private room,67,Manhattan,Washington Heights
100184,Michael,2019-07-08,Bienvenue,Private room,50,Queens,Queens Village
100186,Mi,2019-06-28,Large Brand New Park Slope 1BR,Entire home/apt,130,Brooklyn,Gowanus
101053,Lee And Tara,2019-03-01,Colorful Artistic Williamsburg Apt,Private room,100,Brooklyn,Williamsburg
103161,Ade,2019-06-26,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,Entire home/apt,190,Brooklyn,Williamsburg
103806,Jason,2019-05-27,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Entire home/apt,249,Manhattan,East Village
105510,Alex,2019-01-05,Private 1-Bedroom Apt in Townhouse,Entire home/apt,100,Brooklyn,Crown Heights
106363,Alicia,2019-06-26,Bright Room With A Great River View,Private room,60,Manhattan,Harlem
106647,Olivia,2019-06-16,Tree lined block modern apartment,Entire home/apt,135,Brooklyn,Bedford-Stuyvesant
107630,Maya,2019-06-20,Sweet Historic Greenpoint Duplex,Entire home/apt,175,Brooklyn,Greenpoint
107895,Kai,2019-06-19,Riverside Charm with Fire Place,Entire home/apt,120,Manhattan,Upper West Side
110739,Driss,2019-07-03,"Very Central, Nomad/Chelsea Loft Studio",Entire home/apt,169,Manhattan,Midtown
112435,Carol,2019-05-24,ALL ABOUT A VERY COMFORTABLE ROOM..,Private room,95,Brooklyn,Fort Greene
113265,Anthony,2019-06-21,Brooklyn- Crown Heights Garden Apt.,Private room,55,Brooklyn,Crown Heights
113945,Natalia,2019-05-11,Cozy room in Time Square!,Private room,85,Manhattan,Hell's Kitchen
114123,Susi,2019-05-19,Large Park Slope Townhouse Duplex,Entire home/apt,199,Brooklyn,South Slope
114229,Tony,2019-06-08,Lower East Side 2 Bedroom Apt,Entire home/apt,211,Manhattan,Lower East Side
115535,Jane,2019-06-01,Sun-Drenched Hamilton Hts Jewel,Private room,65,Manhattan,Harlem
115678,Will,2019-06-23,Your Stunning Vacation Apartment!,Entire home/apt,99,Manhattan,Harlem
115748,Lilly,2019-06-16,1 BDRM Apt-Weekend Sublease,Entire home/apt,110,Queens,Astoria
116940,Marylyn,2019-06-24,ROOM WITH A  KITCHENETTE,Entire home/apt,80,Brooklyn,Crown Heights
118061,Roberta,2019-06-28,Style in Stuyvesant Heights,Entire home/apt,110,Brooklyn,Bedford-Stuyvesant
118430,Paul,2019-01-03,Heart of Meatpacking & Chelsea,Private room,290,Manhattan,Chelsea
120362,Itamar,2019-07-02,Williamsburg apartment right by the subway,Entire home/apt,190,Brooklyn,Williamsburg
121687,Vikram,2019-06-23,Spacious Brooklyn Loft - 2 Bedroom,Entire home/apt,200,Brooklyn,Williamsburg
123784,Christopher,2019-06-16,NYC Studio for Rent in Townhouse,Entire home/apt,110,Manhattan,Harlem
125053,Justin,2019-07-01,‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,Entire home/apt,395,Manhattan,East Village
125163,Rodney,2019-06-03,Authentic New York City Living,Private room,99,Brooklyn,Bedford-Stuyvesant
125594,Antonín,2019-05-19,SUPER BIG AND COZY PRIVATE BEDROOM,Private room,39,Brooklyn,Kensington
126443,Seith,2019-07-07,‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,Entire home/apt,189,Manhattan,East Village
128975,Wayne,2019-06-13,City Room - Street View Apt,Entire home/apt,122,Manhattan,Harlem
131154,Lauren,2019-07-07,Cozy and Bright One Bedroom in BK,Entire home/apt,165,Brooklyn,Greenpoint
132516,Jean,2019-07-01,Forest Hills Apt minutes to midtown Manhattan,Entire home/apt,97,Queens,Forest Hills
133025,Tracy,2019-06-06,Midtown cozy convenient,Private room,130,Manhattan,Murray Hill
134934,Giovanni,2019-05-30,Prime Williamsburg Apartment,Entire home/apt,225,Brooklyn,Williamsburg
135393,Karen,2019-06-24,"Private, spacious room in Brooklyn",Private room,50,Brooklyn,East Flatbush
135465,Christopher,2019-06-20,Garden apartment close to Manhattan,Entire home/apt,170,Brooklyn,Fort Greene
136493,Irena,2019-05-27,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,Entire home/apt,250,Brooklyn,Park Slope
139624,Jessica,2019-01-31,"Spacious,Sunny, private one bedroom",Entire home/apt,64,Brooklyn,Crown Heights
140133,Daniel,2019-07-05,Truly Amazing Oasis In The City,Entire home/apt,249,Brooklyn,Williamsburg
140973,Dave,2019-05-26,"East Village, King-Sized, Charmer",Entire home/apt,185,Manhattan,East Village
141154,Mark,2019-06-22,Affordable Furnished Apartment,Entire home/apt,120,Brooklyn,Boerum Hill
141984,Vanessa,2019-06-10,Charming Nolita Apartment!!,Entire home/apt,175,Manhattan,Nolita
144087,Rinaldo,2019-05-18,LUXURY OF THE HORIZON,Entire home/apt,259,Manhattan,Harlem
146754,Meighan,2019-04-27,Three-bedroom house in a quiet neighborhood,Entire home/apt,250,Brooklyn,Windsor Terrace
147586,Julie,2019-06-16,Beautiful Duplex w/Private Garden,Entire home/apt,295,Manhattan,Harlem
148259,Mihalis,2019-05-11,Garage Designer Loft,Entire home/apt,451,Brooklyn,Williamsburg
148825,B.,2019-06-29,Best City Area Columbia U Upper West Side C Park,Entire home/apt,165,Manhattan,Upper West Side
149777,"Dee, Dre & Mama Shelley",2019-06-23,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,Entire home/apt,77,Bronx,Woodlawn
150804,Peter,2019-07-06,Lower East Side 2 Bed Apt.,Entire home/apt,250,Manhattan,Lower East Side
151199,Gladys & Bob,2019-07-03,Astoria-Private Home NYC-,Entire home/apt,129,Queens,Astoria
152078,Ewelina,2019-02-12,CHARMING PRIVATE BEDROOM EAST VILLAGE,Private room,95,Manhattan,East Village
152259,Wayne,2019-05-28,City Room - Semi Private Bedroom,Private room,55,Manhattan,Harlem
152263,William,2019-07-06,Cozy apartment in a brownstone,Entire home/apt,300,Manhattan,Harlem
153405,Pat,2019-06-16,Greenpoint Spacious Loft,Entire home/apt,125,Brooklyn,Greenpoint
153780,Donna,2019-06-28,Private E. Village Townhouse Stay,Private room,175,Manhattan,East Village
155296,Meredith,2019-05-02,Incredible Prime Williamsburg Loft!,Entire home/apt,255,Brooklyn,Williamsburg
157673,Tokunbo,2019-06-16,Large  Loft Style  Studio  Space,Entire home/apt,72,Brooklyn,Bedford-Stuyvesant
158176,Laura,2019-06-29,Entire Apt in Heart of Williamsburg,Entire home/apt,165,Brooklyn,Williamsburg
158290,Pepe,2019-05-20,Clinton Hill + Free Coffee = #smile,Private room,75,Brooklyn,Clinton Hill
158955,Amia,2019-06-29,PRIVATE and SUNNY Williamsburg Apt!,Entire home/apt,139,Brooklyn,Williamsburg
159749,JT And Tiziana,2019-07-01,Purple Room for 2/3 in brownstone $1450 per month,Private room,88,Brooklyn,Bedford-Stuyvesant
159815,JT And Tiziana,2019-06-24,Red Room for two in Brownstone for $1355/mo,Private room,80,Brooklyn,Bedford-Stuyvesant
159913,Kaye,2019-07-03,"Chelsea living, 2BR best location",Private room,150,Manhattan,Chelsea
160609,Ligia,2019-01-01,LOCATION LOCATION LOCATION UWS 60's,Entire home/apt,200,Manhattan,Upper West Side
160994,James,2019-06-24,In the heart of East Village,Entire home/apt,200,Manhattan,East Village
161366,Lucy,2019-06-01,Sunny 15min to Manhattan LADY only,Private room,42,Queens,Sunnyside
161996,"Robert ""Bob""",2019-06-26,Manhattan Penthouse-Max.12 guests,Entire home/apt,295,Manhattan,Harlem
162508,Placid,2019-06-28,Beautiful Brooklyn Oasis,Entire home/apt,130,Brooklyn,Crown Heights
163809,Jorin,2019-06-03,Cool & Spacious Harlem Artist Flat,Entire home/apt,198,Manhattan,Harlem
163814,Seith,2019-07-05,‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,Entire home/apt,99,Manhattan,East Village
163836,Andrea,2019-06-08,Greenpoint Loft / Le Chez Andrea,Private room,46,Brooklyn,Greenpoint
164989,Jade,2019-06-16,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",Private room,140,Manhattan,SoHo
165461,Rahul,2019-01-01,Couldn't Be Closer To Columbia Uni2,Private room,75,Manhattan,Morningside Heights
165824,Lucy,2019-05-01,Lady only Curtain-divided room,Private room,33,Queens,Sunnyside
166172,Wanda,2019-07-07,LG Private Room/Family Friendly,Private room,60,Brooklyn,Bushwick
166541,Yvette,2019-06-15,Spacious Quiet rm - 20mins to Midtown,Private room,75,Manhattan,Washington Heights
167482,Barbara,2019-06-07,Charming upper west side apartment,Entire home/apt,185,Manhattan,Upper West Side
168084,Chris,2019-06-30,Light-filled East Village Delight,Entire home/apt,190,Manhattan,East Village
168123,Sara,2019-07-01,"Sunny, quiet, legal homelike suite-Pk Slope South",Entire home/apt,105,Brooklyn,South Slope
169002,Alec,2019-06-16,Modern Space in Charming Pre-war,Private room,65,Manhattan,Harlem
169306,Vanessa,2019-05-21,Affordable & Cozy,Private room,37,Bronx,University Heights
169464,Ali & SweetPea,2019-05-16,Creative Vintage Loft in S. Williamsburg,Entire home/apt,85,Brooklyn,Williamsburg
170761,Doug,2019-07-02,"Fort Greene, Brooklyn: Front Bedroom",Private room,85,Brooklyn,Fort Greene
173072,Lewis,2019-07-06,Cozy Pre-War Harlem Apartment,Shared room,49,Manhattan,Harlem
173151,Jane,2019-06-24,spacious studio,Private room,91,Brooklyn,Greenpoint
173742,Donna,2019-06-23,"Elegant 2-BR duplex, Union Square",Entire home/apt,400,Manhattan,Gramercy
176653,Cj,2019-05-07,East Village bedroom w rooftop,Private room,100,Manhattan,East Village
176962,Dani,2019-04-13,Williamsburg Home Away From Home!,Entire home/apt,179,Brooklyn,Williamsburg
177421,Sarah,2019-06-24,Brand New Beautiful Duplex Apartment with Garden,Entire home/apt,500,Brooklyn,Greenpoint
177495,Amit,2019-06-24,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",Entire home/apt,429,Manhattan,Chelsea
177606,Kathrine,2019-06-23,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,Entire home/apt,189,Manhattan,Kips Bay
179670,Milan,2019-06-27,High-end doorman bldg in the LES,Private room,120,Manhattan,Lower East Side
179741,Tony,2019-06-28,Spring & Mulberry 2 Bedroom Apartment,Entire home/apt,300,Manhattan,Nolita
180792,Jason,2019-04-04,Modern Garden Apartment in NYC,Entire home/apt,95,Queens,Astoria
181972,Rosario,2019-06-02,Gorgeous Entire Manhattan Townhouse,Entire home/apt,199,Manhattan,Harlem
182069,Mat,2019-06-20,Cozy studio Apartment in Upper East,Entire home/apt,120,Manhattan,East Harlem
182095,Mike,2019-04-29,Historic classic central cozy Village clean NYU,Entire home/apt,199,Manhattan,West Village
182177,Christian & Carla,2019-06-20,A PRIVATE FLAT / APARTMENT- $SPECIAL$,Entire home/apt,125,Bronx,Allerton
182649,Obed,2019-06-18,Williamsburg bedroom by Bedford Ave,Private room,70,Brooklyn,Williamsburg
185266,Lisa,2019-07-06,Clean and bright with a comfortable atmosphere,Private room,75,Brooklyn,Williamsburg
187566,Andrew & Markus,2019-06-10,Historic Brooklyn Studio Apartment,Entire home/apt,99,Brooklyn,Bedford-Stuyvesant
189135,Michael,2019-07-01,Hell's Kitchen Funky 80's Hideaway!,Private room,99,Manhattan,Hell's Kitchen
189732,O'Dell,2019-06-29,Family & Friends in New York City,Entire home/apt,169,Brooklyn,East New York
189787,Sundiata,2019-06-30,Spacious & Comfy BK Brownstone,Entire home/apt,99,Brooklyn,Crown Heights
190267,Marina,2019-07-07,Large Luxury Upper East Side Studio,Entire home/apt,169,Manhattan,Upper East Side
190542,Farrah,2019-05-18,Chateau Style Brooklyn Loft for Singles or Couples,Entire home/apt,160,Brooklyn,Bedford-Stuyvesant
190968,Karen,2019-05-08,Lovely Brooklyn Brownstone 1BR!,Entire home/apt,215,Brooklyn,Prospect Heights
190974,Alan,2019-05-29,Beautiful Grdn. Apt. in Park Slope,Entire home/apt,130,Brooklyn,Park Slope
191075,Matthew,2019-03-28,Sun-drenched East Village Penthouse,Private room,110,Manhattan,East Village
193105,Marcela,2019-06-29,Columbus Circle Luxury Bldg - Private Room&Bath,Private room,150,Manhattan,Hell's Kitchen
193393,Mike,2019-06-25,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",Private room,75,Queens,Sunnyside
195123,Susan,2019-06-12,"Cheerful, comfortable room",Private room,50,Manhattan,Washington Heights
195233,Dennis,2019-07-04,Hospitality on Propsect Pk-12 yrs Hosting Legally!,Private room,43,Brooklyn,Prospect-Lefferts Gardens
195240,Dennis,2019-06-17,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",Private room,42,Brooklyn,Prospect-Lefferts Gardens
195971,Tim,2019-06-23,2 Beds over Bed-Stuy,Entire home/apt,139,Brooklyn,Bedford-Stuyvesant
195989,Elizabeth,2019-06-15,"Sunny, Large, Park Slope Bedroom",Private room,105,Brooklyn,Park Slope
197155,Vlad,2019-06-23,Quiet Jr Alcove Near Times Square!,Entire home/apt,149,Manhattan,Hell's Kitchen
197753,Colin,2019-06-12,Large room in elevator drman bldg,Private room,68,Manhattan,Harlem
197942,Toni,2019-07-07,"Comfy, Cozy, Brooklyn close to Manhattan",Entire home/apt,99,Brooklyn,Bedford-Stuyvesant
199195,Jabari,2019-03-30,Modern Bedroom in Hamilton Heights,Private room,75,Manhattan,Harlem
199312,Susanne,2019-06-24,Sunny Space in Williamsburg,Private room,100,Brooklyn,Williamsburg
201992,Andrea,2019-05-11,Serene Park Slope Garden Apartment,Entire home/apt,190,Brooklyn,Park Slope
204065,Erica,2019-06-04,St. James Pl Garden Studio 1block to PRATT &Gtrain,Entire home/apt,248,Brooklyn,Clinton Hill
204959,Ange,2019-07-02,Comfortable. Spacious. Private Room.,Private room,95,Manhattan,Chinatown
205043,Welcome To My Place,2019-06-20,Modern Condo in Midtown,Private room,150,Manhattan,Theater District
205485,Zora & Chris,2019-06-11,Ideal Brooklyn Brownstone Apartment,Entire home/apt,145,Brooklyn,Bedford-Stuyvesant
205735,Danielle,2019-04-30,"A Cozy Oasis in Bushwick, NY",Private room,41,Brooklyn,Bushwick
205867,Tiffaney,2019-07-03,Private Entrance - Private Parking,Entire home/apt,120,Brooklyn,Williamsburg
206071,Lori,2019-06-25,Yankee Stadium Oasis 2 stops to Manhattan!,Private room,50,Bronx,Concourse Village
206772,Evan,2019-05-26,Williamsburg Exposed Brick Loft,Entire home/apt,195,Brooklyn,Williamsburg
208889,Jameelah,2019-06-24,Welcome to Brooklyn! Bed-Stuy,Entire home/apt,145,Brooklyn,Bedford-Stuyvesant
209310,Iulia,2019-05-28,Sunnyside NYC/ AC room/ city views/ near Midtown,Private room,50,Queens,Sunnyside
211974,Goldi,2019-07-01,East Village House -- Unique!,Entire home/apt,250,Manhattan,East Village
212109,Susan,2019-06-30,2-bedroom share in heart of Greenwich Village!,Private room,80,Manhattan,West Village
212178,Jeremy,2019-06-19,1 Bedroom Pre War apt,Entire home/apt,230,Manhattan,Theater District
213272,Meli,2019-04-21,CreaTive Live-In Artspace/Birdsnest,Private room,40,Brooklyn,Bushwick
215560,Mary,2019-06-25,"Sunny, calm room in Victorian home",Private room,79,Brooklyn,Bedford-Stuyvesant
215784,Jason,2019-03-31,Modern Unique Studio in NYC,Entire home/apt,95,Queens,Long Island City
215907,Keenan & Emily,2019-04-22,"2 Bed, 2 Bath Apartment on Central Park West",Entire home/apt,300,Manhattan,Upper West Side
218358,Orlando,2019-06-03,Your Haven in the Upper West Side,Private room,80,Manhattan,Harlem
219066,Yana,2019-01-19,"Wonderful Studio In Brooklyn, NY!!!",Entire home/apt,110,Brooklyn,Bensonhurst
219922,Carmel,2019-05-25,"Lovely Bdr in Harlem, Manhattan",Private room,100,Manhattan,Harlem
220351,Boubacar And Pattee,2019-02-28,THE BEST DEAL ON THE HUDSON RIVER!!,Private room,55,Manhattan,Harlem
220946,Lisa,2019-06-16,Newly Reno‚Äôd Chic Quiet Exec 1BR,Entire home/apt,146,Manhattan,East Village
221097,Deborah,2019-03-15,Large Artist Floorthru- Greenpoint,Entire home/apt,116,Brooklyn,Greenpoint
221618,Gershwyn,2019-05-21,Gorgeous PermaGO Private Room in FiDi - 1/2,Private room,150,Manhattan,Tribeca
222304,Anton,2019-05-08,BEST DEAL IN CHELSEA 1 bdrm NYC,Entire home/apt,199,Manhattan,Chelsea
223930,Rosalynn,2019-06-23,Lovely Apartment,Entire home/apt,150,Brooklyn,Prospect Heights
225306,Mary,2019-07-05,Charming room in Victorian home,Private room,79,Brooklyn,Bedford-Stuyvesant
225887,Christopher,2019-06-19,Brooklyn B & B close to Manhattan,Private room,130,Brooklyn,Fort Greene
225926,Jessica,2019-07-01,The Notorious B.N.B. { The Erhart },Private room,239,Brooklyn,Clinton Hill
225976,Marina,2019-06-13,Sunny cozy multileveled apartment!,Entire home/apt,75,Staten Island,Shore Acres
226021,Ryan,2019-06-30,Sunny 2 bedroom Williamsburg Duplex w/ 3 beds,Entire home/apt,220,Brooklyn,Williamsburg
227715,Marylyn,2019-06-30,ROOM WITH KITCHENETTE #2,Entire home/apt,80,Brooklyn,Bedford-Stuyvesant
227735,Daniel,2019-06-24,Alpha-Bet City entire floor large cool 2br -L.E.S,Entire home/apt,288,Manhattan,East Village
228317,Lady Jay,2019-05-18,"Your Haven Awaits At ""Emma's Place""",Entire home/apt,135,Brooklyn,Bedford-Stuyvesant
228496,Gordon,2019-05-26,"Spacious, Kid-Friendly 2 BR in West Village",Entire home/apt,225,Manhattan,West Village
228517,Raven,2019-06-24,Great Bedroom in Downtown Manhattan,Private room,110,Manhattan,Chinatown
228925,Marceline,2019-06-26,Beautiful Brownstone,Entire home/apt,100,Brooklyn,Bedford-Stuyvesant
229367,Carol,2019-07-03,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,Private room,89,Manhattan,East Village
230321,Civan,2019-06-09,Apt with EmpireState view-Subway around the corner,Entire home/apt,80,Brooklyn,Bedford-Stuyvesant
230854,Lori,2019-06-29,Zen Yankee Stadium Pad 5 Minutes To Manhattan!,Private room,50,Bronx,Concourse
230877,Blanca,2019-06-30,Monthly Apartment Rental,Entire home/apt,135,Manhattan,East Harlem
232612,Dee,2019-06-27,"Lovely pied-√†-terre, in an historic building",Entire home/apt,110,Brooklyn,Bedford-Stuyvesant
232618,Selma,2019-06-18,"Spacious, well furnished, high fl. beautiful views",Entire home/apt,145,Manhattan,East Harlem
233189,Michael,2019-05-31,NYC Studio in Heart of Times Square,Entire home/apt,179,Manhattan,Hell's Kitchen
233662,Tiffany,2019-05-18,Large Sunny Luxe Prvt Room/Midtown,Private room,110,Manhattan,Midtown
234184,William,2019-06-30,Spacious Stunning Harlem Townhouse,Entire home/apt,325,Manhattan,Harlem
235552,Bertie,2019-06-16,HUGE Sunny Duplex Loft with Garden,Entire home/apt,300,Brooklyn,South Slope
235651,Olan,2019-04-26,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,Private room,130,Manhattan,West Village
235951,Dan,2019-06-19,Stylish Studio with exclusive Terrace,Entire home/apt,190,Manhattan,Midtown
236671,Triny,2019-07-06,"Williamsburg Garden Home, 5 minutes from Manhattan",Entire home/apt,180,Brooklyn,Williamsburg
236788,Nick And Noémie,2019-04-14,"HUGE, modern 2-LEVEL Brooklyn apt",Entire home/apt,350,Brooklyn,DUMBO
237127,Liz,2019-04-28,LOCATION LOCATION LOCATION Liz's,Entire home/apt,195,Manhattan,Kips Bay
239733,Nancy,2019-06-26,Astoria Garden Suite,Entire home/apt,75,Queens,Ditmars Steinway
239883,Li,2019-05-25,Private Room in Fort Green BK close to city,Private room,85,Brooklyn,Fort Greene
240800,Joseph,2019-06-30,Private Room Near Brooklyn Museum,Private room,55,Brooklyn,Prospect Heights
241140,Jessica,2019-04-14,The Notorious B.N.B. { The Wallace },Private room,438,Brooklyn,Clinton Hill
